LIGNE RFN,PK,LATITUDE,LONGITUDE
1000,0.052,48.87751885,2.358992898
1000,0.1,48.87791434,2.359218892
1000,0.2,48.87873157,2.359716661
1000,0.3,48.87954877,2.360214398
1000,0.4,48.88036729,2.36070718
1000,0.5,48.88119331,2.361170498
1000,0.6,48.88201929,2.361633782
1000,0.7,48.8828453,2.36209708
1000,0.8,48.8836713,2.362560394
1000,0.9,48.88449769,2.363028575
1000,1.0,48.88532643,2.363526326
1000,1.1,48.88615518,2.364024142
1000,1.2,48.88698392,2.364521973
1000,1.3,48.88781266,2.365019772
1000,1.4,48.8886414,2.365517635
1000,1.5,48.8894701,2.366015466
1000,1.6,48.89064613,2.36672198
1000,1.7,48.89185559,2.367470243
1000,1.8,48.8930309,2.368329778
1000,1.9,48.89412137,2.369414025
1000,2.0,48.89507957,2.370757091
1000,2.1,48.8958937,2.37229892
1000,2.2,48.89652488,2.374030406
1000,2.3,48.89701989,2.375863125
1000,2.4,48.89740312,2.377754892
1000,2.5,48.89757883,2.379717087
1000,2.6,48.89769582,2.381382379
1000,2.7,48.89771439,2.381658733
1000,2.8,48.89773295,2.381935087
1000,2.9,48.89775149,2.382211441
1000,3.0,48.89777005,2.382487795
1000,3.1,48.89778858,2.38276415
1000,3.2,48.89781344,2.383379687
1000,3.3,48.89785162,2.384715998
1000,3.4,48.89788151,2.386052554
1000,3.5,48.8978815,2.387390144
1000,3.6,48.89783935,2.388725847
1000,3.7,48.89778923,2.390061253
1000,3.8,48.8977999,2.391397063
1000,3.9,48.89784176,2.392733092
1000,4.0,48.89787425,2.394069621
1000,4.1,48.89789588,2.395406716
1000,4.2,48.89791748,2.39674386
1000,4.3,48.89794095,2.398198085
1000,4.4,48.89802091,2.39961619
1000,4.5,48.89812072,2.400955986
1000,4.6,48.89822055,2.402295786
1000,4.7,48.89832032,2.403635592
1000,4.8,48.89842012,2.404975451
1000,4.9,48.89851989,2.406315267
1000,5.0,48.89859581,2.407658129
1000,5.1,48.89864513,2.409004358
1000,5.2,48.89869447,2.410350589
1000,5.3,48.89870997,2.411698566
1000,5.4,48.89871928,2.413046855
1000,5.5,48.89872854,2.414395097
1000,5.6,48.89873778,2.415743389
1000,5.7,48.89874701,2.41709168
1000,5.8,48.89875626,2.418439923
1000,5.9,48.89876545,2.419788216
1000,6.0,48.89877464,2.42113646
1000,6.1,48.89878381,2.422484754
1000,6.2,48.89881532,2.423832023
1000,6.3,48.89885728,2.425178838
1000,6.4,48.89889924,2.426525655
1000,6.5,48.89892958,2.427873136
1000,6.6,48.89895011,2.429221115
1000,6.7,48.89895255,2.430568078
1000,6.8,48.89883997,2.431902836
1000,6.9,48.89859908,2.433200405
1000,7.0,48.89827489,2.434455912
1000,7.1,48.89790916,2.435684449
1000,7.2,48.8975256,2.436899119
1000,7.3,48.89714597,2.43807753
1000,7.4,48.89678586,2.439268492
1000,7.5,48.89649071,2.440501351
1000,7.6,48.896348,2.441788536
1000,7.7,48.89625498,2.443091944
1000,7.8,48.89627257,2.444403254
1000,7.9,48.89629015,2.445714516
1000,8.0,48.89630774,2.447025778
1000,8.1,48.89633897,2.448336459
1000,8.2,48.89637092,2.449647135
1000,8.3,48.89640288,2.450957811
1000,8.4,48.8964501,2.452313759
1000,8.5,48.89653139,2.453770513
1000,8.6,48.8966005,2.455228127
1000,8.7,48.89661089,2.456690002
1000,8.8,48.89662127,2.45815183
1000,8.9,48.89662915,2.459613732
1000,9.0,48.89661043,2.461074743
1000,9.1,48.89647526,2.462519658
1000,9.2,48.89627461,2.463948476
1000,9.3,48.89601532,2.465355633
1000,9.4,48.89566541,2.466717836
1000,9.5,48.89529267,2.468065532
1000,9.6,48.89479044,2.469308171
1000,9.7,48.89417888,2.470432085
1000,9.8,48.89345948,2.471331823
1000,9.9,48.89270738,2.472133241
1000,10.0,48.89191327,2.472841244
1000,10.1,48.89111916,2.473549226
1000,10.2,48.89033282,2.474276541
1000,10.3,48.88955299,2.475020091
1000,10.4,48.88877315,2.47576362
1000,10.5,48.88799331,2.476507126
1000,10.6,48.8872051,2.477229513
1000,10.7,48.88640565,2.477923475
1000,10.8,48.88560908,2.478597372
1000,10.9,48.8848532,2.479293091
1000,11.0,48.88409734,2.479988983
1000,11.1,48.88334152,2.480684903
1000,11.2,48.88258568,2.481380755
1000,11.3,48.88182411,2.482061876
1000,11.4,48.88105544,2.482731731
1000,11.5,48.88027958,2.483407903
1000,11.6,48.87950372,2.484084006
1000,11.7,48.87872785,2.484760089
1000,11.8,48.87791076,2.485311197
1000,11.9,48.87705164,2.485685567
1000,12.0,48.87618047,2.485991706
1000,12.1,48.8752992,2.486222896
1000,12.2,48.87440853,2.48635451
1000,12.3,48.87351509,2.486339717
1000,12.4,48.87261672,2.486279661
1000,12.5,48.87170161,2.486195344
1000,12.6,48.87078686,2.486105733
1000,12.7,48.86987708,2.485934489
1000,12.8,48.86896729,2.485763251
1000,12.9,48.86805751,2.485592018
1000,13.0,48.86714624,2.485446933
1000,13.1,48.86623071,2.485379008
1000,13.2,48.86531654,2.485483312
1000,13.3,48.86441172,2.485685754
1000,13.4,48.86351562,2.485979149
1000,13.5,48.86261949,2.486272533
1000,13.6,48.86172339,2.486565908
1000,13.7,48.86082729,2.486859272
1000,13.8,48.85994359,2.487154786
1000,13.9,48.85907584,2.487462465
1000,14.0,48.85820812,2.487770183
1000,14.1,48.85734039,2.488077842
1000,14.2,48.85647266,2.488385491
1000,14.3,48.85560494,2.488693178
1000,14.4,48.85473721,2.489000806
1000,14.5,48.85386948,2.489308424
1000,14.6,48.85300174,2.48961608
1000,14.7,48.85213401,2.489923678
1000,14.8,48.85126627,2.490231313
1000,14.9,48.85039854,2.49053889
1000,15.0,48.8495308,2.490846457
1000,15.1,48.84866326,2.491155322
1000,15.2,48.84779667,2.491470187
1000,15.3,48.84692503,2.491750383
1000,15.4,48.84605114,2.492014864
1000,15.5,48.84518023,2.492300666
1000,15.6,48.84431139,2.49260095
1000,15.7,48.84343494,2.492903872
1000,15.8,48.84254605,2.493226513
1000,15.9,48.84165453,2.493528298
1000,16.0,48.84075083,2.493736467
1000,16.1,48.83984292,2.493896232
1000,16.2,48.83893463,2.494052063
1000,16.3,48.83802635,2.49420784
1000,16.4,48.83711937,2.494377916
1000,16.5,48.83621643,2.494593131
1000,16.6,48.83532439,2.494893211
1000,16.7,48.83445152,2.495296319
1000,16.8,48.83360595,2.49582227
1000,16.9,48.83276038,2.496348252
1000,17.0,48.83192622,2.496913755
1000,17.1,48.8310966,2.497495112
1000,17.2,48.83026504,2.498069919
1000,17.3,48.82945563,2.498705006
1000,17.4,48.82872922,2.49949645
1000,17.5,48.82804189,2.50032816
1000,17.6,48.82741315,2.501257452
1000,17.7,48.82685324,2.502285391
1000,17.8,48.82637261,2.503396789
1000,17.9,48.82595733,2.504570043
1000,18.0,48.82561189,2.505793903
1000,18.1,48.82533903,2.507059033
1000,18.2,48.8251774,2.508368905
1000,18.3,48.82501894,2.509679563
1000,18.4,48.82489019,2.511019
1000,18.5,48.82476086,2.512364354
1000,18.6,48.82463152,2.513709702
1000,18.7,48.82450217,2.515054995
1000,18.8,48.8243728,2.516400329
1000,18.9,48.82424342,2.517745657
1000,19.0,48.82411402,2.519090929
1000,19.1,48.82398461,2.520436244
1000,19.2,48.82385518,2.521781552
1000,19.3,48.82372743,2.523127225
1000,19.4,48.8235999,2.52447289
1000,19.5,48.82347235,2.525818597
1000,19.6,48.82334478,2.527164298
1000,19.7,48.8232172,2.528509992
1000,19.8,48.82308961,2.529855679
1000,19.9,48.82296196,2.531201311
1000,20.0,48.82283434,2.532546986
1000,20.1,48.8227175,2.533894449
1000,20.2,48.82264819,2.535249827
1000,20.3,48.82261162,2.53660724
1000,20.4,48.82261063,2.537966713
1000,20.5,48.82265463,2.539339956
1000,20.6,48.82279665,2.540746156
1000,20.7,48.82300456,2.542095939
1000,20.8,48.82329362,2.543396695
1000,20.9,48.82362527,2.544673853
1000,21.0,48.82405673,2.545869225
1000,21.1,48.82453434,2.5470336
1000,21.2,48.82498338,2.548225803
1000,21.3,48.82543238,2.549418075
1000,21.4,48.82588136,2.55061032
1000,21.5,48.82632913,2.551799296
1000,21.6,48.82677465,2.55298147
1000,21.7,48.82722808,2.554156657
1000,21.8,48.82767435,2.555337409
1000,21.9,48.82803885,2.556581619
1000,22.0,48.82834889,2.557858043
1000,22.1,48.82860318,2.559161351
1000,22.2,48.82877815,2.560495959
1000,22.3,48.82887311,2.561848864
1000,22.4,48.8288917,2.563208236
1000,22.5,48.82881331,2.56456347
1000,22.6,48.82867954,2.565908242
1000,22.7,48.82846368,2.567229572
1000,22.8,48.82819785,2.568527576
1000,22.9,48.8278564,2.569783829
1000,23.0,48.82742381,2.570976958
1000,23.1,48.82696679,2.572146637
1000,23.2,48.82643638,2.573245324
1000,23.3,48.82590542,2.574343509
1000,23.4,48.8253742,2.575441431
1000,23.5,48.82484299,2.57653933
1000,23.6,48.82429663,2.577619958
1000,23.7,48.82374584,2.578695457
1000,23.8,48.82319505,2.579770933
1000,23.9,48.82264424,2.580846386
1000,24.0,48.82209343,2.581921817
1000,24.1,48.82159125,2.582906495
1000,24.2,48.82109826,2.583895738
1000,24.3,48.82060527,2.584884914
1000,24.4,48.8201123,2.585874119
1000,24.5,48.81961929,2.586863306
1000,24.6,48.81912628,2.587852475
1000,24.7,48.81863328,2.588841575
1000,24.8,48.81814025,2.589830706
1000,24.9,48.81764721,2.590819818
1000,25.0,48.81715419,2.591808912
1000,25.1,48.81666004,2.592796733
1000,25.2,48.81616543,2.593784007
1000,25.3,48.81567081,2.594771261
1000,25.4,48.81517618,2.595758497
1000,25.5,48.81468154,2.596745713
1000,25.6,48.81418693,2.597732911
1000,25.7,48.81369228,2.598720091
1000,25.8,48.81319762,2.599707251
1000,25.9,48.81270295,2.600694393
1000,26.0,48.81220827,2.601681517
1000,26.1,48.81162386,2.602847672
1000,26.2,48.81106661,2.604070301
1000,26.3,48.81053994,2.605323815
1000,26.4,48.8100428,2.606605167
1000,26.5,48.80958066,2.607915868
1000,26.6,48.80912711,2.609233758
1000,26.7,48.80868541,2.610560752
1000,26.8,48.80825078,2.611893153
1000,26.9,48.80781611,2.613225579
1000,27.0,48.80738146,2.614557935
1000,27.1,48.80694679,2.615890318
1000,27.2,48.80650565,2.617217729
1000,27.3,48.80606324,2.618544157
1000,27.4,48.80563565,2.619881756
1000,27.5,48.80520809,2.621219284
1000,27.6,48.80478047,2.622556839
1000,27.7,48.80435287,2.623894323
1000,27.8,48.80392523,2.625231834
1000,27.9,48.80349358,2.626566296
1000,28.0,48.80307347,2.627832364
1000,28.1,48.80266817,2.629053686
1000,28.2,48.80226288,2.630275037
1000,28.3,48.80185756,2.631496322
1000,28.4,48.80145221,2.632717587
1000,28.5,48.80104693,2.633938881
1000,28.6,48.80065193,2.635167892
1000,28.7,48.80025696,2.636396933
1000,28.8,48.79986194,2.637625907
1000,28.9,48.79946694,2.638854862
1000,29.0,48.79907192,2.640083848
1000,29.1,48.79867648,2.641312477
1000,29.2,48.79827024,2.642533015
1000,29.3,48.79786398,2.643753486
1000,29.4,48.79745768,2.644973937
1000,29.5,48.79705139,2.646194418
1000,29.6,48.7966451,2.647414831
1000,29.7,48.79623876,2.648635274
1000,29.8,48.7958309,2.649854448
1000,29.9,48.79542286,2.651073554
1000,30.0,48.79501481,2.652292594
1000,30.1,48.79460675,2.653511614
1000,30.2,48.79420359,2.654734365
1000,30.3,48.79380385,2.655959693
1000,30.4,48.7934041,2.657185002
1000,30.5,48.79300431,2.658410293
1000,30.6,48.79260453,2.659635564
1000,30.7,48.79220475,2.660860817
1000,30.8,48.79180495,2.662086003
1000,30.9,48.79140513,2.663311218
1000,31.0,48.79100527,2.664536415
1000,31.1,48.79060925,2.665749931
1000,31.2,48.7902134,2.666962797
1000,31.3,48.78981754,2.668175645
1000,31.4,48.78942166,2.669388474
1000,31.5,48.78902578,2.670601284
1000,31.6,48.78862988,2.671814077
1000,31.7,48.78823233,2.673025649
1000,31.8,48.78783368,2.674236724
1000,31.9,48.78743314,2.675453466
1000,32.0,48.78703259,2.676670189
1000,32.1,48.78663203,2.677886844
1000,32.2,48.78623145,2.67910353
1000,32.3,48.78576804,2.68026337
1000,32.4,48.7852354,2.68135714
1000,32.5,48.78466971,2.68241298
1000,32.6,48.78400839,2.68332902
1000,32.7,48.78328787,2.68413883
1000,32.8,48.78250831,2.684823504
1000,32.9,48.78168958,2.685391457
1000,33.0,48.78084917,2.685881422
1000,33.1,48.77998446,2.686268692
1000,33.2,48.77911972,2.686655949
1000,33.3,48.7782538,2.687036802
1000,33.4,48.77738727,2.687414544
1000,33.5,48.77652087,2.687793047
1000,33.6,48.77565469,2.688172506
1000,33.7,48.77478847,2.688551953
1000,33.8,48.77392226,2.688931387
1000,33.9,48.77305604,2.689310809
1000,34.0,48.77218982,2.689690218
1000,34.1,48.7713236,2.690069614
1000,34.2,48.77045711,2.690447642
1000,34.3,48.76959031,2.690823964
1000,34.4,48.76873358,2.691248875
1000,34.5,48.7679095,2.691794023
1000,34.6,48.76712429,2.692459463
1000,34.7,48.76638913,2.693249487
1000,34.8,48.76565432,2.694040311
1000,34.9,48.76491982,2.694831741
1000,35.0,48.76418532,2.695623148
1000,35.1,48.76345583,2.696425117
1000,35.2,48.76272634,2.697227113
1000,35.3,48.76199685,2.698029038
1000,35.4,48.76126735,2.69883094
1000,35.5,48.76053784,2.69963282
1000,35.6,48.75980833,2.700434677
1000,35.7,48.75907881,2.70123656
1000,35.8,48.75834928,2.702038373
1000,35.9,48.75762655,2.702853984
1000,36.0,48.75690812,2.703678027
1000,36.1,48.75626772,2.704638208
1000,36.2,48.75568715,2.705673086
1000,36.3,48.75519406,2.706806156
1000,36.4,48.75476169,2.707997157
1000,36.5,48.75437402,2.709223164
1000,36.6,48.75398634,2.710449153
1000,36.7,48.7536076,2.711681568
1000,36.8,48.75323154,2.712915791
1000,36.9,48.75285547,2.714150045
1000,37.0,48.75247939,2.715384281
1000,37.1,48.75210329,2.716618499
1000,37.2,48.75172719,2.7178527
1000,37.3,48.75135107,2.719086834
1000,37.4,48.75090884,2.720269655
1000,37.5,48.75043421,2.721420892
1000,37.6,48.74989282,2.722505019
1000,37.7,48.74929054,2.723513475
1000,37.8,48.74863375,2.724439491
1000,37.9,48.74795305,2.725326316
1000,38.0,48.74726425,2.726199014
1000,38.1,48.74657543,2.727071641
1000,38.2,48.74588661,2.727944245
1000,38.3,48.74519778,2.728816874
1000,38.4,48.74449971,2.729669035
1000,38.5,48.74377165,2.730456362
1000,38.6,48.74299098,2.73111522
1000,38.7,48.74217165,2.731658912
1000,38.8,48.74131311,2.732031153
1000,38.9,48.74043124,2.732260209
1000,39.0,48.73954146,2.732416248
1000,39.1,48.73865167,2.732572281
1000,39.2,48.73776188,2.732728357
1000,39.3,48.73687186,2.732880942
1000,39.4,48.73598137,2.733028001
1000,39.5,48.73509092,2.733175056
1000,39.6,48.73420047,2.733322154
1000,39.7,48.73331001,2.733469198
1000,39.8,48.73241956,2.733616238
1000,39.9,48.7315291,2.733763272
1000,40.0,48.73063652,2.733920338
1000,40.1,48.72974451,2.734086937
1000,40.2,48.72885249,2.734253531
1000,40.3,48.72795994,2.734413195
1000,40.4,48.72706687,2.734566319
1000,40.5,48.72617379,2.734719438
1000,40.6,48.72528072,2.7348726
1000,40.7,48.72438764,2.735025708
1000,40.8,48.72349456,2.735178811
1000,40.9,48.72260148,2.735331908
1000,41.0,48.7217084,2.735485049
1000,41.1,48.72081532,2.735638136
1000,41.2,48.71992198,2.735787249
1000,41.3,48.71902853,2.735935485
1000,41.4,48.71813509,2.736083716
1000,41.5,48.71724164,2.736231894
1000,41.6,48.71634822,2.736380406
1000,41.7,48.71545484,2.736529396
1000,41.8,48.71456146,2.73667843
1000,41.9,48.71366807,2.73682741
1000,42.0,48.71277469,2.736976434
1000,42.1,48.71187925,2.737126673
1000,42.2,48.71098149,2.737280211
1000,42.3,48.71008369,2.737433744
1000,42.4,48.70918589,2.737587272
1000,42.5,48.70828809,2.737740794
1000,42.6,48.70739031,2.737894311
1000,42.7,48.70649251,2.738047823
1000,42.8,48.70559471,2.738201329
1000,42.9,48.70469726,2.73835904
1000,43.0,48.70380088,2.738530876
1000,43.1,48.70291307,2.738772079
1000,43.2,48.70203582,2.739098902
1000,43.3,48.70117713,2.73951372
1000,43.4,48.7003398,2.740025761
1000,43.5,48.69951692,2.740589507
1000,43.6,48.69873349,2.741268822
1000,43.7,48.69796915,2.74199599
1000,43.8,48.69723809,2.742794511
1000,43.9,48.69654622,2.743657531
1000,44.0,48.6958548,2.744519897
1000,44.1,48.69516336,2.745382239
1000,44.2,48.69446887,2.746239008
1000,44.3,48.69377369,2.747094402
1000,44.4,48.69307847,2.747949774
1000,44.5,48.69238325,2.748805171
1000,44.6,48.69168802,2.749660497
1000,44.7,48.69101388,2.750553256
1000,44.8,48.69038619,2.751516961
1000,44.9,48.68981459,2.752559165
1000,45.0,48.68928217,2.753648347
1000,45.1,48.6887867,2.754777065
1000,45.2,48.68833214,2.755940899
1000,45.3,48.68794514,2.757162519
1000,45.4,48.68755812,2.758384122
1000,45.5,48.68717123,2.75960585
1000,45.6,48.6867855,2.760828378
1000,45.7,48.68639973,2.762050888
1000,45.8,48.68601398,2.76327338
1000,45.9,48.68557591,2.764452199
1000,46.0,48.68506906,2.765565881
1000,46.1,48.68448111,2.766588251
1000,46.2,48.68382478,2.767508267
1000,46.3,48.68312085,2.76834529
1000,46.4,48.68235841,2.769050932
1000,46.5,48.6815649,2.769681398
1000,46.6,48.68076266,2.77028619
1000,46.7,48.67996038,2.770891012
1000,46.8,48.67915531,2.771497908
1000,46.9,48.67834742,2.772106879
1000,47.0,48.67753953,2.772715878
1000,47.1,48.67673164,2.773324859
1000,47.2,48.67592113,2.773925801
1000,47.3,48.67510859,2.774520541
1000,47.4,48.67429604,2.775115261
1000,47.5,48.67348349,2.775710012
1000,47.6,48.67267094,2.776304696
1000,47.7,48.67186154,2.77690912
1000,47.8,48.67105397,2.777519033
1000,47.9,48.6702464,2.778128927
1000,48.0,48.6694388,2.778738803
1000,48.1,48.66863122,2.779348659
1000,48.2,48.66782358,2.779958545
1000,48.3,48.66701555,2.780568704
1000,48.4,48.66624042,2.781264957
1000,48.5,48.66549991,2.782042699
1000,48.6,48.66482763,2.782953885
1000,48.7,48.66423865,2.783988196
1000,48.8,48.66369401,2.78507551
1000,48.9,48.6631614,2.786177215
1000,49.0,48.66262875,2.78727885
1000,49.1,48.66209628,2.788380703
1000,49.2,48.66156509,2.78948398
1000,49.3,48.66103391,2.790587185
1000,49.4,48.6605027,2.791690369
1000,49.5,48.65997147,2.792793578
1000,49.6,48.65944023,2.793896717
1000,49.7,48.65890899,2.794999833
1000,49.8,48.65837773,2.796102975
1000,49.9,48.65784649,2.797206047
1000,50.0,48.65731521,2.798309096
1000,50.1,48.65678392,2.799412171
1000,50.2,48.65625262,2.800515175
1000,50.3,48.65572131,2.801618157
1000,50.4,48.65518999,2.802721164
1000,50.5,48.65465921,2.80382468
1000,50.6,48.6541287,2.80492851
1000,50.7,48.65360045,2.80602757
1000,50.8,48.65307452,2.807121763
1000,50.9,48.65254861,2.808215886
1000,51.0,48.65202269,2.809310035
1000,51.1,48.65149676,2.810404114
1000,51.2,48.65097079,2.81149817
1000,51.3,48.65044485,2.812592253
1000,51.4,48.64991889,2.813686266
1000,51.5,48.64939292,2.814780305
1000,51.6,48.64886691,2.815874274
1000,51.7,48.64834092,2.816968221
1000,51.8,48.64781491,2.818062194
1000,51.9,48.64728765,2.819154747
1000,52.0,48.64675878,2.820245543
1000,52.1,48.64622992,2.821336268
1000,52.2,48.64570102,2.82242702
1000,52.3,48.64517215,2.823517749
1000,52.4,48.64464323,2.824608408
1000,52.5,48.64411433,2.825699094
1000,52.6,48.64358539,2.826789757
1000,52.7,48.64305648,2.827880399
1000,52.8,48.64253034,2.828974103
1000,52.9,48.64200593,2.830069618
1000,53.0,48.64148148,2.831165159
1000,53.1,48.64095704,2.832260677
1000,53.2,48.6404326,2.833356126
1000,53.3,48.63990812,2.834451601
1000,53.4,48.63938317,2.835546523
1000,53.5,48.63885667,2.836639785
1000,53.6,48.63833017,2.837732976
1000,53.7,48.63780369,2.838826194
1000,53.8,48.63727716,2.839919341
1000,53.9,48.63675062,2.841012515
1000,54.0,48.63622411,2.842105618
1000,54.1,48.63569755,2.843198748
1000,54.2,48.63517098,2.844291807
1000,54.3,48.63464444,2.845384892
1000,54.4,48.63411785,2.846477908
1000,54.5,48.63359122,2.847571046
1000,54.6,48.63306151,2.848670456
1000,54.7,48.63253179,2.849769892
1000,54.8,48.6320021,2.850869257
1000,54.9,48.63147268,2.851968938
1000,55.0,48.63094325,2.853068596
1000,55.1,48.63041384,2.854168281
1000,55.2,48.62988439,2.855267895
1000,55.3,48.62935496,2.856367534
1000,55.4,48.62882549,2.857467152
1000,55.5,48.62829604,2.858566699
1000,55.6,48.62776655,2.859666272
1000,55.7,48.62723708,2.860765775
1000,55.8,48.62670757,2.861865304
1000,55.9,48.62617808,2.862964762
1000,56.0,48.62564858,2.864064246
1000,56.1,48.62511904,2.86516366
1000,56.2,48.62458951,2.866263099
1000,56.3,48.62406082,2.867363433
1000,56.4,48.62353294,2.868464661
1000,56.5,48.62300506,2.869565866
1000,56.6,48.62247716,2.870667049
1000,56.7,48.62194929,2.87176821
1000,56.8,48.62142137,2.872869301
1000,56.9,48.62089345,2.873970418
1000,57.0,48.62036551,2.875071512
1000,57.1,48.61983756,2.876172584
1000,57.2,48.61930964,2.877273634
1000,57.3,48.61878167,2.878374662
1000,57.4,48.61825392,2.879475909
1000,57.5,48.61772676,2.880577809
1000,57.6,48.61719944,2.881679493
1000,57.7,48.61666979,2.882778648
1000,57.8,48.61614014,2.883877732
1000,57.9,48.61561047,2.884976842
1000,58.0,48.61508076,2.886075881
1000,58.1,48.61455108,2.887174947
1000,58.2,48.61402138,2.888273942
1000,58.3,48.61349164,2.889372963
1000,58.4,48.61296304,2.890469592
1000,58.5,48.61243526,2.891564457
1000,58.6,48.61192954,2.892682257
1000,58.7,48.61143722,2.89381407
1000,58.8,48.61099984,2.894994508
1000,58.9,48.61058443,2.896194406
1000,59.0,48.61022598,2.897435246
1000,59.1,48.60986902,2.89867713
1000,59.2,48.60951205,2.899918948
1000,59.3,48.60915503,2.901160798
1000,59.4,48.60879803,2.902402631
1000,59.5,48.60844102,2.903644447
1000,59.6,48.60808397,2.904886246
1000,59.7,48.60772693,2.906128027
1000,59.8,48.60736988,2.907369793
1000,59.9,48.60701532,2.908613179
1000,60.0,48.60666129,2.909856886
1000,60.1,48.60630722,2.911100576
1000,60.2,48.60595316,2.91234425
1000,60.3,48.60559906,2.913587906
1000,60.4,48.60524498,2.914831546
1000,60.5,48.60489085,2.916075169
1000,60.6,48.60453674,2.917318775
1000,60.7,48.60418262,2.918562365
1000,60.8,48.60382845,2.919805937
1000,60.9,48.60347431,2.921049493
1000,61.0,48.60312011,2.922293032
1000,61.1,48.60276594,2.923536554
1000,61.2,48.60241172,2.924780059
1000,61.3,48.60205752,2.926023547
1000,61.4,48.60170328,2.927267019
1000,61.5,48.60134905,2.928510474
1000,61.6,48.60099478,2.929753911
1000,61.7,48.60064053,2.930997333
1000,61.8,48.60028623,2.932240737
1000,61.9,48.59993195,2.933484124
1000,62.0,48.59957766,2.934727495
1000,62.1,48.59922329,2.935971042
1000,62.2,48.59886808,2.937217424
1000,62.3,48.59851285,2.938463789
1000,62.4,48.59815764,2.939710185
1000,62.5,48.59780239,2.940956516
1000,62.6,48.59744712,2.94220283
1000,62.7,48.59709188,2.943449175
1000,62.8,48.59673658,2.944695455
1000,62.9,48.59638128,2.945941719
1000,63.0,48.59602599,2.947188013
1000,63.1,48.59567066,2.948434243
1000,63.2,48.59531531,2.949680455
1000,63.3,48.59495999,2.950926699
1000,63.4,48.59460462,2.952172878
1000,63.5,48.59424923,2.95341904
1000,63.6,48.59389387,2.954665233
1000,63.7,48.59353846,2.955911361
1000,63.8,48.59318303,2.957157472
1000,63.9,48.59282763,2.958403615
1000,64.0,48.59247218,2.959649692
1000,64.1,48.59211671,2.960895752
1000,64.2,48.59176127,2.962141844
1000,64.3,48.59140578,2.963387871
1000,64.4,48.59105028,2.96463388
1000,64.5,48.59069476,2.965879921
1000,64.6,48.59033927,2.967125897
1000,64.7,48.5899843,2.968372242
1000,64.8,48.58962926,2.969618908
1000,64.9,48.58925343,2.970850934
1000,65.0,48.58884036,2.972056395
1000,65.1,48.58838996,2.973230074
1000,65.2,48.58791372,2.974381092
1000,65.3,48.58737388,2.97546672
1000,65.4,48.58680749,2.976520749
1000,65.5,48.58620795,2.9775313
1000,65.6,48.58557962,2.978502765
1000,65.7,48.58495131,2.979474256
1000,65.8,48.58431299,2.980430562
1000,65.9,48.58366444,2.981371344
1000,66.0,48.58301592,2.982312103
1000,66.1,48.58236735,2.983252839
1000,66.2,48.58171881,2.984193552
1000,66.3,48.58107023,2.985134193
1000,66.4,48.58042167,2.986074858
1000,66.5,48.57977308,2.987015501
1000,66.6,48.57912447,2.987956121
1000,66.7,48.5784759,2.988896717
1000,66.8,48.57782728,2.98983729
1000,66.9,48.57717868,2.990777839
1000,67.0,48.57653005,2.991718365
1000,67.1,48.57588144,2.99265882
1000,67.2,48.57523279,2.9935993
1000,67.3,48.57458544,2.994536134
1000,67.4,48.57393713,2.995468648
1000,67.5,48.57328877,2.996401187
1000,67.6,48.57264044,2.997333655
1000,67.7,48.57199211,2.9982661
1000,67.8,48.57134373,2.999198569
1000,67.9,48.57069538,3.000130968
1000,68.0,48.57004699,3.001063343
1000,68.1,48.5693933,3.001987053
1000,68.2,48.56872612,3.002888818
1000,68.3,48.56805893,3.003790511
1000,68.4,48.56739173,3.004692182
1000,68.5,48.56672452,3.005593878
1000,68.6,48.56605728,3.006495502
1000,68.7,48.56539006,3.007397152
1000,68.8,48.56472283,3.008298731
1000,68.9,48.56405559,3.009200287
1000,69.0,48.56338842,3.010101965
1000,69.1,48.56272139,3.011003861
1000,69.2,48.56205433,3.011905734
1000,69.3,48.56138729,3.012807633
1000,69.4,48.56076407,3.013780824
1000,69.5,48.56019275,3.014832599
1000,69.6,48.55970927,3.015981507
1000,69.7,48.55935513,3.017230655
1000,69.8,48.55906067,3.018512682
1000,69.9,48.55885649,3.019837741
1000,70.0,48.5587283,3.021183434
1000,70.1,48.55861292,3.022532602
1000,70.2,48.55849752,3.023881715
1000,70.3,48.55837884,3.025230241
1000,70.4,48.55825639,3.026574222
1000,70.5,48.55813393,3.027917955
1000,70.6,48.55801148,3.029261681
1000,70.7,48.55788902,3.030605354
1000,70.8,48.55776651,3.031949068
1000,70.9,48.55764402,3.033292776
1000,71.0,48.55752151,3.034636477
1000,71.1,48.55739899,3.035980124
1000,71.2,48.55727642,3.037323813
1000,71.3,48.55715387,3.038667496
1000,71.4,48.55703099,3.040011076
1000,71.5,48.5569076,3.0413546
1000,71.6,48.5567842,3.042698071
1000,71.7,48.55666082,3.044041534
1000,71.8,48.55653739,3.04538504
1000,71.9,48.55641395,3.046728491
1000,72.0,48.55629049,3.048071936
1000,72.1,48.55616705,3.049415423
1000,72.2,48.55604356,3.050758855
1000,72.3,48.55592005,3.052102281
1000,72.4,48.55579656,3.053445749
1000,72.5,48.55567303,3.054789162
1000,72.6,48.5555505,3.056132811
1000,72.7,48.55542909,3.057476649
1000,72.8,48.55530768,3.058820528
1000,72.9,48.55518624,3.060164353
1000,73.0,48.5550648,3.06150822
1000,73.1,48.55494336,3.06285208
1000,73.2,48.55482186,3.064195887
1000,73.3,48.55470038,3.065539735
1000,73.4,48.55457886,3.066883529
